-0.8401949	0.36069113	-0.21130006
-0.8507422	0.29959962	-0.4382217
-0.73550814	0.27735528	-0.5935625
-0.57876056	0.27956095	-0.7562483
-0.42575362	0.29581863	-0.85467625
-0.256272	0.31859607	-0.9056535
-0.019537315	0.2780026	-0.9187968
0.26123616	0.25110686	-0.8821201
0.49072483	0.23991996	-0.8073676
0.6516304	0.23046568	-0.69312435
0.7774201	0.23461539	-0.5509698
0.8560828	0.19840452	-0.38030943
0.86913425	0.19158694	-0.07867559
0.7573726	0.21490793	0.35806352
0.5258781	0.27930737	0.70595
0.33609238	0.31304634	0.90168595
0.22195788	0.29955113	0.9542098
0.095726416	0.3206651	0.9874273
-0.06556153	0.33601117	1.0250857
-0.28482696	0.2827339	1.0937369
-0.4945654	0.24179554	1.1758572
-0.6033357	0.2424513	1.2332025
-0.65276957	0.21500395	1.2924924
-0.7443592	0.18545273	1.5218874
-0.83238995	0.15432441	1.8994983
-0.85147804	0.13242644	2.2795935
-0.72637427	0.1117828	2.5109718
-0.4381257	0.110682644	2.7548234
-0.18929785	0.12641688	2.8906872
-0.00675119	0.14735258	2.9294112
0.1519545	0.17746206	2.9102633
0.3022912	0.2254968	2.8686028
0.5208305	0.2934366	2.7735991
0.6800094	0.3333153	2.6760356
0.7502641	0.29960203	2.606146
0.78355867	0.27674353	2.5571218
0.7777536	0.25905284	2.27655
